Model 1,Model 2,Both Correct (YY),M1 Correct / M2 Wrong (YN),M1 Wrong / M2 Correct (NY),Both Wrong (NN),Total,Chi-squared,p-value,Odds Ratio,CI_Lower_X,CI_Upper_Y,p_Bonferroni,p_Holm,Result_Raw,Result_Bonferroni,Result_Holm,Holm_Rank,Holm_Multiplier
U1,U2,678,1124,244,2892,4938,564.796052631579,7.608939652782803e-125,4.60655737704918,4.011052706876387,5.290474201863984,2.739218275001809e-123,1.2935197409730765e-123,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),20,17
U1,U3,1,1801,5,3131,4938,1784.0669988925804,0.0,360.2,149.74066383719446,866.4582931264695,0.0,0.0,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),5,32
U1,autoph4,73,1729,39,3097,4938,1613.5299773755655,0.0,44.333333333333336,32.27734922015619,60.892374743620074,0.0,0.0,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),1,36
U1,dbautoph4,668,1134,344,2792,4938,421.1914749661705,1.3431005111142229e-93,3.296511627906977,2.921859777359799,3.7192027478968708,4.835161840011202e-92,1.880340715559912e-92,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),23,14
U1,elucidator,846,956,913,2223,4938,0.9438202247191011,0.33129731028394055,1.0470974808324205,0.9563075705238088,1.1465068019539475,1.0,1.0,Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),34,3
U1,reversefp,1,1801,1,3135,4938,1796.0049944506104,0.0,1801.0,253.54803152253226,12792.846312087204,0.0,0.0,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),4,33
U2,autoph4,42,880,70,3946,4938,688.9273684210526,7.648001297241161e-152,12.571428571428571,9.855431983820088,16.035909596453017,2.753280467006818e-150,1.376640233503409e-150,U2 is significantly better (p-value),U2 is significantly better (p_Bonferroni),U2 is significantly better (p_Holm),19,18
U2,dbautoph4,336,586,676,3340,4938,6.276545166402536,0.012234639133850395,0.8668639053254438,0.776079036773477,0.9682686875298437,0.4404470088186142,0.06117319566925197,dbautoph4 is significantly better (p-value),Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),32,5
U2,elucidator,515,407,1244,2772,4938,423.3167777104785,4.629318368091648e-94,0.3271704180064309,0.2925271407678361,0.36591641424292765,1.6665546125129934e-92,6.9439775521374726e-93,elucidator is significantly better (p-value),elucidator is significantly better (p_Bonferroni),elucidator is significantly better (p_Holm),22,15
U2,reversefp,1,921,1,4015,4938,916.0097613882863,3.2473179405277963e-201,921.0,129.59267524221073,6545.439380849452,1.1690344585900068e-199,7.468831263213931e-200,U2 is significantly better (p-value),U2 is significantly better (p_Bonferroni),U2 is significantly better (p_Holm),14,23
U3,U2,0,6,922,4010,4938,902.1821120689655,3.2919742407884484e-198,0.006507592190889371,0.002915972893310996,0.014523028050112857,1.1851107266838414e-196,6.913145905655742e-197,U2 is significantly better (p-value),U2 is significantly better (p_Bonferroni),U2 is significantly better (p_Holm),16,21
U3,autoph4,2,4,110,4822,4938,96.71052631578948,8.024151645575847e-23,0.03636363636363636,0.013408786433710605,0.09861549038191772,2.8886945924073046e-21,5.616906151903093e-22,autoph4 is significantly better (p-value),autoph4 is significantly better (p_Bonferroni),autoph4 is significantly better (p_Holm),30,7
U3,dbautoph4,3,3,1009,3923,4938,998.048418972332,4.769465162670741e-219,0.002973240832507433,0.0009573033083772575,0.00923444113347379,1.7170074585614667e-217,1.1446716390409779e-217,dbautoph4 is significantly better (p-value),dbautoph4 is significantly better (p_Bonferroni),dbautoph4 is significantly better (p_Holm),13,24
U3,elucidator,4,2,1755,3177,4938,1747.0142287990893,0.0,0.0011396011396011395,0.0002847793964676882,0.004560339594397483,0.0,0.0,elucidator is significantly better (p-value),elucidator is significantly better (p_Bonferroni),elucidator is significantly better (p_Holm),3,34
U3,reversefp,0,6,2,4930,4938,1.125,0.2888443663464818,3.0,0.6054877121311525,14.864050615201489,1.0,1.0,Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),33,4
U4,U1,4,0,1798,3136,4938,1796.000556173526,0.0,0.0,,,0.0,0.0,U1 is significantly better (p-value),U1 is significantly better (p_Bonferroni),U1 is significantly better (p_Holm),7,30
