Model 1,Model 2,Both Correct (YY),M1 Correct / M2 Wrong (YN),M1 Wrong / M2 Correct (NY),Both Wrong (NN),Total,Chi-squared,p-value,Odds Ratio,CI_Lower_X,CI_Upper_Y,p_Bonferroni,p_Holm,Result_Raw,Result_Bonferroni,Result_Holm,Holm_Rank,Holm_Multiplier
U5,U1,9830,910,52,140,10932,763.460498960499,4.749401133915202e-168,17.5,13.23334606635288,23.14229511300031,1.7097844082094728e-166,1.6147963855311687e-166,U5 is significantly better (p-value),U5 is significantly better (p_Bonferroni),U5 is significantly better (p_Holm),3,34
U5,U2,10677,63,42,150,10932,3.8095238095238093,0.05096193696776329,1.5,1.015137186417146,2.2164491953459162,1.0,0.20384774787105317,Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),33,4
U5,U3,10738,2,31,161,10932,23.757575757575758,1.0926445169555432e-06,0.06451612903225806,0.015440243128574904,0.26957677224679477,3.9335202610399556e-05,1.5297023237377604e-05,U3 is significantly better (p-value),U3 is significantly better (p_Bonferroni),U3 is significantly better (p_Holm),23,14
U5,U4,10614,126,54,138,10932,28.005555555555556,1.2096766553748352e-07,2.3333333333333335,1.6963923287931508,3.2094252915643264,4.354835959349407e-06,2.05645031413722e-06,U5 is significantly better (p-value),U5 is significantly better (p_Bonferroni),U5 is significantly better (p_Holm),20,17
U5,autoph4,10195,545,47,145,10932,417.24493243243245,9.707869937310287e-93,11.595744680851064,8.607811556603366,15.620845533071131,3.494833177431703e-91,2.6211248830737773e-91,U5 is significantly better (p-value),U5 is significantly better (p_Bonferroni),U5 is significantly better (p_Holm),10,27
U5,dbautoph4,10702,38,35,157,10932,0.0547945205479452,0.8149210911464686,1.0857142857142856,0.6859496032663506,1.718457893394785,1.0,0.8149210911464686,Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),Equivalent (p ≥ 0.05),36,1
U5,elucidator,10672,68,34,158,10932,10.676470588235293,0.0010850689109981044,2.0,1.3250694005706813,3.018709811182176,0.03906248079593176,0.00976562019898294,U5 is significantly better (p-value),U5 is significantly better (p_Bonferroni),U5 is significantly better (p_Holm),28,9
U5,reversefp,10731,9,29,163,10932,9.5,0.0020547189761318096,0.3103448275862069,0.14690871932632826,0.6556037820707594,0.07396988314074515,0.016437751809054477,reversefp is significantly better (p-value),Equivalent (p ≥ 0.05),reversefp is significantly better (p_Holm),29,8
autoph4,dbautoph4,10172,70,565,125,10932,384.3086614173228,1.4351974907964167e-85,0.12389380530973451,0.09664762479015,0.15882102666728742,5.1667109668671e-84,3.731513476070683e-84,dbautoph4 is significantly better (p-value),dbautoph4 is significantly better (p_Bonferroni),dbautoph4 is significantly better (p_Holm),11,26
autoph4,elucidator,10142,100,564,126,10932,322.8448795180723,3.477229196781416e-72,0.1773049645390071,0.14333778690847873,0.21932144431845557,1.2518025108413098e-70,8.345350072275398e-71,elucidator is significantly better (p-value),elucidator is significantly better (p_Bonferroni),elucidator is significantly better (p_Holm),13,24
autoph4,reversefp,10187,55,573,117,10932,425.61942675159236,1.459925414057981e-94,0.09598603839441536,0.07278596039162921,0.12658099882286858,5.255731490608732e-93,4.087791159362347e-93,reversefp is significantly better (p-value),reversefp is significantly better (p_Bonferroni),reversefp is significantly better (p_Holm),9,28
dbautoph4,elucidator,10670,67,36,159,10932,8.737864077669903,0.0031166938398668707,1.8611111111111112,1.241282057432928,2.790449235256424,0.11220097823520735,0.021816856879068095,dbautoph4 is significantly better (p-value),Equivalent (p ≥ 0.05),dbautoph4 is significantly better (p_Holm),30,7
dbautoph4,reversefp,10729,8,31,164,10932,12.41025641025641,0.0004269822349899809,0.25806451612903225,0.1186237106852215,0.5614163821062161,0.015371360459639312,0.004269822349899809,reversefp is significantly better (p-value),reversefp is significantly better (p_Bonferroni),reversefp is significantly better (p_Holm),27,10
elucidator,reversefp,10699,7,61,165,10932,41.30882352941177,1.299808407253377e-10,0.11475409836065574,0.05249037316235324,0.2508746327605015,4.679310266112157e-09,2.3396551330560785e-09,reversefp is significantly better (p-value),reversefp is significantly better (p_Bonferroni),reversefp is significantly better (p_Holm),19,18
